N_PROF,N_LEVELS,CYCLE_NUMBER,DATA_MODE,DIRECTION,PLATFORM_NUMBER,POSITION_QC,PRES,PRES_ERROR,PRES_QC,PSAL,PSAL_ERROR,PSAL_QC,TEMP,TEMP_ERROR,TEMP_QC,TIME_QC,LATITUDE,LONGITUDE,TIME
0,90,142,D,A,2902772,1,1712.7,2.4,1,34.81321,0.01,1,3.507,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,91,142,D,A,2902772,1,1738.0,2.4,1,34.81031,0.01,1,3.452,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,92,142,D,A,2902772,1,1763.0,2.4,1,34.80736,0.01,1,3.375,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,93,142,D,A,2902772,1,1788.0,2.4,1,34.80326,0.01,1,3.285,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,94,142,D,A,2902772,1,1812.5,2.4,1,34.80128,0.01,1,3.22,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,95,142,D,A,2902772,1,1837.4,2.4,1,34.79726,0.01,1,3.149,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,96,142,D,A,2902772,1,1862.5,2.4,1,34.79526,0.01,1,3.083,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,97,142,D,A,2902772,1,1887.5,2.4,1,34.79227,0.01,1,3.018,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,98,142,D,A,2902772,1,1913.0,2.4,1,34.78923,0.01,1,2.95,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,99,142,D,A,2902772,1,1938.4,2.4,1,34.78618,0.01,1,2.892,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,100,142,D,A,2902772,1,1963.3,2.4,1,34.78518,0.01,1,2.847,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,101,142,D,A,2902772,1,1982.5,2.4,1,34.78302,0.01,1,2.813,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
1,0,143,D,A,2902772,1,0.3,2.4,1,32.80384,0.01,1,27.341,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
